#BGC_Name,Family Number,substring,file_name,Chromophore,OHHis,Salicylate,OHAsp,Ambiguous,Catechol,Dmaq,Graminine,Hydroxamate,Sum
NZ_BIFH01000014.1.region003,3289,GCF_003967355,NZ_BIFH01000014.1.region003.gbk,0,0,0,0,0,1,0,0,0,1
NC_007766.1.region001,3291,GCF_000092045,NC_007766.1.region001.gbk,0,0,0,0,0,0,0,0,1,1
NC_020891.1.region002,3293,GCF_000355695,NC_020891.1.region002.gbk,0,0,1,0,0,0,0,0,0,1
NC_008378.1.region001,3294,GCF_000009265,NC_008378.1.region001.gbk,0,0,0,0,0,0,0,0,1,1
NC_008390.1.region002,3299,GCF_000203915,NC_008390.1.region002.gbk,0,0,0,0,0,1,0,0,0,1
NZ_NEGK01000001.1.region001,3301,GCF_002135435,NZ_NEGK01000001.1.region001.gbk,0,0,0,0,1,1,0,0,0,2
NZ_NEVM01000002.1.region002,3315,GCF_002261225,NZ_NEVM01000002.1.region002.gbk,0,0,0,1,0,0,0,1,0,2
NZ_NFZV01000010.1.region001,3318,GCF_003399765,NZ_NFZV01000010.1.region001.gbk,0,0,0,0,0,1,0,0,0,1
NZ_NFZV01000011.1.region001,3319,GCF_003399765,NZ_NFZV01000011.1.region001.gbk,0,0,1,0,0,0,0,0,0,1
CP059491.1.region004,3320,GCA_014041935,CP059491.1.region004.gbk,0,0,1,0,0,0,0,0,0,1
NZ_NIOF01000004.1.region002,3324,GCF_002205645,NZ_NIOF01000004.1.region002.gbk,0,0,0,1,0,0,0,0,1,2
NZ_FORC01000001.1.region001,3325,GCF_900113905,NZ_FORC01000001.1.region001.gbk,0,1,0,1,0,0,0,0,0,2
NZ_NISY01000012.1.region001,3329,GCF_007595705,NZ_NISY01000012.1.region001.gbk,0,0,0,0,0,1,0,0,0,1
DEVL01000002.1.region001,3331,GCA_002363385,DEVL01000002.1.region001.gbk,0,0,0,0,0,1,0,0,0,1
NZ_FO704551.1.region004,3343,GCF_000968175,NZ_FO704551.1.region004.gbk,0,0,0,0,1,1,0,0,0,2
NZ_NKYE01000011.1.region002,3346,GCF_002262875,NZ_NKYE01000011.1.region002.gbk,0,0,0,0,0,0,0,0,1,1
NZ_NKYF01000006.1.region001,3347,GCF_002262885,NZ_NKYF01000006.1.region001.gbk,0,0,0,0,0,1,0,0,0,1
NZ_NKYF01000016.1.region001,3348,GCF_002262885,NZ_NKYF01000016.1.region001.gbk,0,0,1,0,0,0,0,0,1,2
NC_017186.1.region019,3352,GCF_000220945,NC_017186.1.region019.gbk,0,0,0,0,0,0,0,0,1,1
NZ_NOIF01000001.1.region001,3354,GCF_002265265,NZ_NOIF01000001.1.region001.gbk,0,0,1,0,0,0,0,0,0,1
NZ_AP022834.1.region008,3356,GCF_013394385,NZ_AP022834.1.region008.gbk,0,0,0,0,0,1,0,0,0,1
NZ_NPFW01000023.1.region002,3363,GCF_002259405,NZ_NPFW01000023.1.region002.gbk,0,0,0,0,0,0,0,0,1,1
NZ_NPFW01000023.1.region004,3364,GCF_002259405,NZ_NPFW01000023.1.region004.gbk,0,0,1,0,0,0,0,0,1,2
NZ_NPJZ01000001.1.region011,3365,GCF_002245895,NZ_NPJZ01000001.1.region011.gbk,0,0,0,0,0,1,0,0,1,2
JACPVR010000001.1.region001,3366,GCA_016197405,JACPVR010000001.1.region001.gbk,0,0,0,0,0,0,0,0,1,1
NZ_JAANOW010000001.1.region005,3369,GCF_011758805,NZ_JAANOW010000001.1.region005.gbk,0,0,0,0,0,0,0,0,1,1
JACPVS010000006.1.region001,3370,GCA_016197365,JACPVS010000006.1.region001.gbk,0,0,0,0,0,0,0,0,1,1
NZ_NQMR01000015.1.region001,3373,GCF_002276045,NZ_NQMR01000015.1.region001.gbk,0,0,0,0,0,1,0,0,0,1
NZ_NRGW01000001.1.region002,3376,GCF_002332255,NZ_NRGW01000001.1.region002.gbk,0,0,1,0,0,0,0,0,0,1
NZ_NSDG01000022.1.region001,3380,GCF_002289345,NZ_NSDG01000022.1.region001.gbk,0,0,1,0,0,0,0,0,0,1
NZ_CP025013.1.region001,3388,GCF_002953715,NZ_CP025013.1.region001.gbk,0,0,0,0,0,0,0,0,1,1
NZ_OANT01000011.1.region001,3393,GCF_900096995,NZ_OANT01000011.1.region001.gbk,0,0,0,0,1,1,0,0,0,2
NZ_BNBY01000002.1.region004,3394,GCF_014656195,NZ_BNBY01000002.1.region004.gbk,0,0,0,0,0,1,0,0,0,1
NZ_OMPS01000004.1.region001,3400,GCF_900313035,NZ_OMPS01000004.1.region001.gbk,0,0,1,0,1,1,0,0,0,3
NZ_BIMC01000002.1.region001,3407,GCF_004000885,NZ_BIMC01000002.1.region001.gbk,0,0,0,0,0,1,0,0,0,1
NZ_BDAP01000002.1.region004,3415,GCF_001598915,NZ_BDAP01000002.1.region004.gbk,0,0,0,0,0,0,0,0,1,1
NZ_PEIB01000008.1.region001,3417,GCF_004116385,NZ_PEIB01000008.1.region001.gbk,0,0,0,0,0,1,0,0,0,1
NZ_PGEZ01000001.1.region003,3422,GCF_002797495,NZ_PGEZ01000001.1.region003.gbk,0,0,0,0,0,1,0,0,0,1
NZ_JAEKEC010000003.1.region001,3428,GCF_016651305,NZ_JAEKEC010000003.1.region001.gbk,1,0,0,0,0,0,0,0,1,2
NZ_CP022983.1.region008,3435,GCF_002276165,NZ_CP022983.1.region008.gbk,0,0,0,0,0,1,0,0,0,1
NZ_PJBZ01000042.1.region001,3437,GCF_002835995,NZ_PJBZ01000042.1.region001.gbk,0,0,0,0,1,1,0,0,0,2
NZ_BMRT01000001.1.region011,3443,GCF_014648775,NZ_BMRT01000001.1.region011.gbk,0,0,0,0,0,1,0,0,0,1
NZ_CP016294.1.region001,3445,GCF_001704155,NZ_CP016294.1.region001.gbk,0,0,0,0,0,1,0,0,0,1
NZ_PNRF01000034.1.region001,3446,GCF_002879615,NZ_PNRF01000034.1.region001.gbk,0,0,0,0,1,1,0,0,0,2
NZ_PPDL01000002.1.region001,3451,GCF_002994655,NZ_PPDL01000002.1.region001.gbk,0,0,0,0,0,1,0,0,0,1
NZ_PPDL01000018.1.region001,3452,GCF_002994655,NZ_PPDL01000018.1.region001.gbk,0,0,0,0,0,0,0,0,1,1
NZ_PPXC01000020.1.region001,3454,GCF_002909445,NZ_PPXC01000020.1.region001.gbk,0,0,0,0,0,1,0,0,0,1
NZ_PQGA01000006.1.region001,3455,GCF_002917095,NZ_PQGA01000006.1.region001.gbk,0,0,0,1,0,0,0,1,0,2
NZ_PQMB01000002.1.region003,3460,GCF_002918555,NZ_PQMB01000002.1.region003.gbk,0,0,0,0,1,0,0,0,0,1
NZ_PQWO01000009.1.region001,3462,GCF_003231495,NZ_PQWO01000009.1.region001.gbk,0,0,0,1,0,0,0,0,0,1
NZ_AP023396.1.region003,3466,GCF_014466955,NZ_AP023396.1.region003.gbk,0,0,0,0,0,0,0,0,1,1
NZ_PTJS01000001.1.region020,3470,GCF_002941025,NZ_PTJS01000001.1.region020.gbk,0,0,0,0,0,0,0,0,1,1
NZ_PTJS01000001.1.region025,3471,GCF_002941025,NZ_PTJS01000001.1.region025.gbk,0,0,0,0,0,0,0,0,1,1
NZ_PVUF01000001.1.region001,3481,GCF_003003215,NZ_PVUF01000001.1.region001.gbk,0,0,0,0,0,0,0,0,1,1
NC_021191.1.region005,3483,GCF_000389965,NC_021191.1.region005.gbk,0,0,0,0,0,0,0,0,1,1
NZ_PXNQ02000001.1.region001,3485,GCF_003007735,NZ_PXNQ02000001.1.region001.gbk,0,0,1,0,1,1,0,0,0,3
CP054180.1.region001,3487,GCA_015709635,CP054180.1.region001.gbk,0,0,0,0,0,0,0,0,1,1
NZ_PYGA01000006.1.region001,3492,GCF_003014485,NZ_PYGA01000006.1.region001.gbk,0,0,0,0,0,1,0,0,1,2
NZ_AKJG01000054.1.region001,3501,GCF_000282455,NZ_AKJG01000054.1.region001.gbk,1,1,0,0,0,0,0,0,1,3
NZ_QBKZ01000016.1.region001,3507,GCF_003056725,NZ_QBKZ01000016.1.region001.gbk,0,0,0,0,1,0,0,0,0,1
NZ_QEKW01000001.1.region003,3509,GCF_003096675,NZ_QEKW01000001.1.region003.gbk,0,0,0,0,0,1,0,0,1,2
CP031729.1.region001,3510,GCA_003428805,CP031729.1.region001.gbk,1,0,0,0,0,0,0,0,0,1
JAFWEX010000084.1.region001,3511,GCA_017512705,JAFWEX010000084.1.region001.gbk,0,0,0,0,0,1,0,0,0,1
NZ_BLAF01000025.1.region001,3515,GCF_009687885,NZ_BLAF01000025.1.region001.gbk,0,0,0,0,0,1,0,0,0,1
NZ_QGLF01000008.1.region001,3516,GCF_003173055,NZ_QGLF01000008.1.region001.gbk,0,0,0,0,0,1,0,0,0,1
NZ_BDAX01000006.1.region001,3518,GCF_001612665,NZ_BDAX01000006.1.region001.gbk,0,0,0,0,0,0,0,0,1,1
CP067099.1.region003,3521,GCA_016618195,CP067099.1.region003.gbk,0,0,0,0,0,1,0,0,0,1
NZ_FMZZ01000009.1.region001,3523,GCF_900101685,NZ_FMZZ01000009.1.region001.gbk,0,0,1,0,0,0,0,0,1,2
NZ_QHJF01000003.1.region001,3524,GCF_003259225,NZ_QHJF01000003.1.region001.gbk,0,0,0,0,0,0,0,0,1,1
NZ_JAFRDR010000001.1.region002,3535,GCF_017377795,NZ_JAFRDR010000001.1.region002.gbk,0,0,0,0,0,0,0,0,1,1
NZ_QKLW01000001.1.region001,3537,GCF_003208215,NZ_QKLW01000001.1.region001.gbk,0,0,0,1,0,0,0,0,0,1
NZ_QKMR01000001.1.region001,3539,GCF_003208175,NZ_QKMR01000001.1.region001.gbk,0,0,1,0,0,0,0,0,0,1
NZ_BMMX01000001.1.region007,3546,GCF_014646155,NZ_BMMX01000001.1.region007.gbk,0,0,0,0,0,1,0,0,0,1
NZ_ATFJ01000040.1.region001,3551,GCF_000417905,NZ_ATFJ01000040.1.region001.gbk,0,0,0,0,0,1,0,0,0,1
JACPVR010000019.1.region001,3554,GCA_016197405,JACPVR010000019.1.region001.gbk,0,0,0,0,0,0,0,0,1,1
NZ_LQPS01000031.1.region001,3555,GCF_002101885,NZ_LQPS01000031.1.region001.gbk,0,0,0,0,0,0,0,0,1,1
NZ_CP022522.1.region002,3557,GCF_002850255,NZ_CP022522.1.region002.gbk,0,0,0,0,0,0,0,0,1,1
NZ_QNRE01000001.1.region001,3558,GCF_003315035,NZ_QNRE01000001.1.region001.gbk,0,0,1,0,0,0,0,0,0,1
NZ_CP012916.1.region002,3567,GCF_001315015,NZ_CP012916.1.region002.gbk,0,0,0,0,0,1,0,0,0,1
NZ_QPES01000001.1.region002,3569,GCF_009455685,NZ_QPES01000001.1.region002.gbk,0,0,1,0,0,0,0,0,0,1
NZ_QPEQ01000002.1.region003,3570,GCF_009455625,NZ_QPEQ01000002.1.region003.gbk,0,0,0,1,0,0,0,0,1,2
NZ_JACHXN010000006.1.region001,3572,GCF_014192095,NZ_JACHXN010000006.1.region001.gbk,0,0,0,0,0,0,0,0,1,1
NZ_QQAU01000008.1.region001,3573,GCF_003350445,NZ_QQAU01000008.1.region001.gbk,0,0,0,0,0,0,0,0,0,0
NZ_BAYX01000006.1.region003,3574,GCF_000696095,NZ_BAYX01000006.1.region003.gbk,0,0,0,0,0,0,0,0,1,1
NC_008390.1.region001,3575,GCF_000203915,NC_008390.1.region001.gbk,0,0,0,1,0,0,0,0,1,2
NZ_QTTG01000003.1.region002,3578,GCF_003384795,NZ_QTTG01000003.1.region002.gbk,0,0,0,0,0,0,0,0,0,0
NZ_BCQT01000011.1.region003,3579,GCF_001552215,NZ_BCQT01000011.1.region003.gbk,0,0,0,0,0,0,0,0,1,1
NZ_NIBU01000004.1.region001,3582,GCF_002632485,NZ_NIBU01000004.1.region001.gbk,0,0,1,0,0,0,0,0,0,1
NZ_QVIN01000012.1.region001,3588,GCF_003416985,NZ_QVIN01000012.1.region001.gbk,0,0,0,0,0,0,0,0,1,1
NZ_QVIO01000001.1.region003,3589,GCF_003416895,NZ_QVIO01000001.1.region003.gbk,0,0,0,0,0,0,0,0,1,1
NZ_QYUL01000001.1.region003,3595,GCF_003590795,NZ_QYUL01000001.1.region003.gbk,0,0,0,1,0,0,0,0,0,1
NZ_QZCG01000001.1.region001,3598,GCF_003591515,NZ_QZCG01000001.1.region001.gbk,0,0,1,0,1,1,0,0,0,3
NZ_JWYV01000001.1.region001,3604,GCF_000972145,NZ_JWYV01000001.1.region001.gbk,0,0,0,0,0,1,0,0,0,1
NZ_RBAL01000015.1.region001,3613,GCF_003626535,NZ_RBAL01000015.1.region001.gbk,0,0,0,0,0,1,0,0,0,1
NZ_BMUT01000001.1.region003,3614,GCF_014650335,NZ_BMUT01000001.1.region003.gbk,0,0,0,0,0,1,0,0,0,1
NZ_AP023359.1.region003,3617,GCF_018324255,NZ_AP023359.1.region003.gbk,0,0,0,0,0,0,0,0,1,1
NZ_JACCFS010000001.1.region008,3619,GCF_013410755,NZ_JACCFS010000001.1.region008.gbk,0,0,1,0,0,0,0,0,1,2
NZ_QVNQ01000007.1.region002,3623,GCF_003432485,NZ_QVNQ01000007.1.region002.gbk,0,0,0,0,0,1,0,0,0,1
NZ_RBXO01000001.1.region010,3624,GCF_003634935,NZ_RBXO01000001.1.region010.gbk,0,0,1,0,0,0,0,0,0,1
NZ_CP030862.1.region008,3625,GCF_003325375,NZ_CP030862.1.region008.gbk,0,0,0,0,0,1,0,0,0,1
NZ_RCCC01000001.1.region002,3629,GCF_003663825,NZ_RCCC01000001.1.region002.gbk,0,0,0,0,0,0,0,0,1,1
NZ_CP024901.1.region010,3637,GCF_003343245,NZ_CP024901.1.region010.gbk,0,0,1,0,0,0,0,0,0,1
NZ_RCWN01000001.1.region004,3638,GCF_003668555,NZ_RCWN01000001.1.region004.gbk,0,0,0,0,0,1,0,0,0,1
NZ_BDJC01000003.1.region001,3642,GCF_002005565,NZ_BDJC01000003.1.region001.gbk,0,0,1,0,0,0,0,0,0,1
NZ_RDBP01000013.1.region001,3647,GCF_008042045,NZ_RDBP01000013.1.region001.gbk,0,0,0,0,0,0,0,0,1,1
NZ_RFFH01000022.1.region001,3649,GCF_003696265,NZ_RFFH01000022.1.region001.gbk,0,0,1,0,0,0,0,0,1,2
CP026511.1.region007,3651,GCA_004010935,CP026511.1.region007.gbk,0,0,0,0,0,1,0,0,0,1
NZ_RJJY01000001.1.region010,3659,GCF_003751085,NZ_RJJY01000001.1.region010.gbk,0,0,1,0,0,0,0,0,0,1
NC_009142.1.region014,3663,GCF_000062885,NC_009142.1.region014.gbk,0,0,0,0,0,0,0,0,1,1
NZ_RJVQ01000012.1.region001,3670,GCF_003856525,NZ_RJVQ01000012.1.region001.gbk,0,0,0,0,0,1,0,0,0,1
NZ_BANU01000011.1.region001,3678,GCF_000333035,NZ_BANU01000011.1.region001.gbk,0,0,1,0,0,0,0,0,1,2
NZ_BAEI01000031.1.region003,3679,GCF_000241325,NZ_BAEI01000031.1.region003.gbk,0,0,0,0,0,0,0,0,1,1
NZ_RKST01000007.1.region001,3681,GCF_003934165,NZ_RKST01000007.1.region001.gbk,0,0,0,0,0,1,0,0,0,1
NZ_CP071455.1.region001,3686,GCF_017352135,NZ_CP071455.1.region001.gbk,0,0,0,0,0,0,0,0,1,1
NZ_RRCO01000001.1.region003,3689,GCF_003862475,NZ_RRCO01000001.1.region003.gbk,0,0,1,0,0,0,0,0,0,1
NZ_RRUE01000001.1.region002,3690,GCF_003892345,NZ_RRUE01000001.1.region002.gbk,0,0,0,0,0,0,0,0,1,1
NZ_JADOUA010000001.1.region013,3691,GCF_015751755,NZ_JADOUA010000001.1.region013.gbk,0,0,1,0,0,0,0,0,1,2
NC_022247.1.region007,3697,GCF_000463015,NC_022247.1.region007.gbk,0,0,0,1,0,0,0,0,1,2
NZ_RXLQ01000002.1.region004,3698,GCF_003953935,NZ_RXLQ01000002.1.region004.gbk,0,0,0,1,0,0,0,0,1,2
NZ_RYEV01000005.1.region002,3700,GCF_004138485,NZ_RYEV01000005.1.region002.gbk,0,1,0,1,0,0,0,0,0,2
NZ_SBHN01000026.1.region001,3705,GCF_006980715,NZ_SBHN01000026.1.region001.gbk,0,0,0,0,1,1,0,0,0,2
NZ_CP059139.1.region005,3706,GCF_014109765,NZ_CP059139.1.region005.gbk,0,0,0,1,0,0,0,0,1,2
NZ_CP018049.1.region009,3715,GCF_002934065,NZ_CP018049.1.region009.gbk,0,0,0,0,0,0,0,0,1,1
NZ_SHKL01000001.1.region003,3719,GCF_004217185,NZ_SHKL01000001.1.region003.gbk,0,0,0,0,0,0,0,0,1,1
NZ_SHKL01000001.1.region009,3720,GCF_004217185,NZ_SHKL01000001.1.region009.gbk,0,0,0,0,0,1,0,0,0,1
NZ_SHKL01000001.1.region011,3721,GCF_004217185,NZ_SHKL01000001.1.region011.gbk,0,0,0,0,0,0,0,0,1,1
NZ_BONW01000008.1.region001,3722,GCF_016862915,NZ_BONW01000008.1.region001.gbk,0,0,0,0,0,0,0,0,1,1
NZ_SHKY01000001.1.region013,3723,GCF_004217545,NZ_SHKY01000001.1.region013.gbk,0,0,0,0,0,0,0,0,1,1
NZ_SJXE01000003.1.region001,3730,GCF_004336975,NZ_SJXE01000003.1.region001.gbk,0,0,0,0,0,1,0,0,0,1
NZ_SLWS01000002.1.region007,3732,GCF_004345645,NZ_SLWS01000002.1.region007.gbk,0,0,0,0,0,0,0,0,1,1
NZ_SLXQ01000004.1.region002,3733,GCF_004340875,NZ_SLXQ01000004.1.region002.gbk,0,0,0,0,0,0,0,0,1,1
NZ_SMDC01000008.1.region001,3740,GCF_004343155,NZ_SMDC01000008.1.region001.gbk,0,0,1,0,0,0,0,0,0,1
NZ_SMFZ01000001.1.region003,3742,GCF_004339565,NZ_SMFZ01000001.1.region003.gbk,0,0,0,0,0,0,0,0,1,1
NZ_SMFZ01000001.1.region008,3743,GCF_004339565,NZ_SMFZ01000001.1.region008.gbk,0,0,1,0,0,0,0,0,0,1
NZ_SMFZ01000002.1.region007,3744,GCF_004339565,NZ_SMFZ01000002.1.region007.gbk,0,0,0,0,0,0,0,0,1,1
NZ_SMKF01000001.1.region001,3746,GCF_004348325,NZ_SMKF01000001.1.region001.gbk,0,0,1,0,0,0,0,0,1,2
NZ_AZWO01000016.1.region001,3750,GCF_000514775,NZ_AZWO01000016.1.region001.gbk,0,0,0,0,0,0,0,0,1,1
NZ_SMTE01000014.1.region001,3752,GCF_004357765,NZ_SMTE01000014.1.region001.gbk,0,0,0,1,0,0,0,0,0,1
NC_018691.1.region003,3754,GCF_000300005,NC_018691.1.region003.gbk,0,0,1,0,0,0,0,0,0,1
NZ_JACHMF010000001.1.region005,3756,GCF_014204895,NZ_JACHMF010000001.1.region005.gbk,0,0,0,0,0,0,0,0,1,1
NZ_SNYO01000001.1.region002,3759,GCF_004363095,NZ_SNYO01000001.1.region002.gbk,0,0,0,0,0,1,0,0,1,2
NZ_SNZM01000004.1.region001,3760,GCF_004363835,NZ_SNZM01000004.1.region001.gbk,0,0,1,0,0,0,0,0,0,1
BJHW01000002.1.region009,3761,GCA_005405945,BJHW01000002.1.region009.gbk,0,0,0,0,0,0,0,0,1,1
NZ_AP022577.1.region011,3762,GCF_010730955,NZ_AP022577.1.region011.gbk,0,0,1,0,0,0,0,0,1,2
NZ_CAAJGK010000041.1.region001,3766,GCF_900996245,NZ_CAAJGK010000041.1.region001.gbk,0,0,0,1,0,0,0,1,0,2
NZ_SOCF01000008.1.region001,3767,GCF_004366135,NZ_SOCF01000008.1.region001.gbk,0,0,0,0,0,0,0,0,1,1
NZ_BMMU01000002.1.region002,3772,GCF_014646095,NZ_BMMU01000002.1.region002.gbk,0,0,0,0,0,0,0,0,1,1
NZ_CP070973.1.region017,3776,GCF_017086405,NZ_CP070973.1.region017.gbk,0,0,0,0,0,0,0,0,1,1
NZ_JAHRIC010000026.1.region001,3778,GCF_019090105,NZ_JAHRIC010000026.1.region001.gbk,0,0,0,0,0,0,0,0,1,1
NZ_SSMQ01000005.1.region001,3784,GCF_005144585,NZ_SSMQ01000005.1.region001.gbk,0,0,0,0,0,1,0,0,0,1
NZ_AP022563.1.region002,3791,GCF_010726645,NZ_AP022563.1.region002.gbk,0,0,0,0,0,0,0,0,1,1
NZ_SUMB01000001.1.region004,3792,GCF_005048155,NZ_SUMB01000001.1.region004.gbk,0,0,1,0,0,0,0,0,1,2
JWIT01000008.1.region001,3794,GCA_000949895,JWIT01000008.1.region001.gbk,0,0,0,0,1,1,0,0,0,2
NZ_CP016353.1.region001,3799,GCF_002240355,NZ_CP016353.1.region001.gbk,0,0,0,0,0,0,0,0,1,1
NZ_LR134338.1.region002,3800,GCF_900637055,NZ_LR134338.1.region002.gbk,0,0,1,0,0,0,0,0,0,1
NC_012522.1.region018,3804,GCF_000010805,NC_012522.1.region018.gbk,0,0,0,0,0,1,0,0,0,1
NZ_BHZC01000001.1.region018,3806,GCF_003865135,NZ_BHZC01000001.1.region018.gbk,0,0,0,0,0,1,0,0,0,1
NZ_UFTA01000002.1.region002,3807,GCF_900445265,NZ_UFTA01000002.1.region002.gbk,0,0,1,0,0,0,0,0,0,1
NZ_UGNX01000001.1.region007,3811,GCF_900452415,NZ_UGNX01000001.1.region007.gbk,0,0,0,1,0,0,0,0,1,2
NZ_CP032482.1.region006,3816,GCF_003600645,NZ_CP032482.1.region006.gbk,0,0,0,0,0,1,0,0,0,1
NZ_CP071007.1.region005,3817,GCF_018417635,NZ_CP071007.1.region005.gbk,1,1,0,0,0,0,0,0,1,3
NC_007650.1.region009,3818,GCF_000012365,NC_007650.1.region009.gbk,0,0,1,0,0,0,0,0,0,1
NZ_CP009048.1.region007,3819,GCF_000746525,NZ_CP009048.1.region007.gbk,1,0,0,0,0,0,0,0,0,1
NC_022663.1.region003,3820,GCF_000157895,NC_022663.1.region003.gbk,0,0,1,0,0,0,0,0,1,2
NC_022663.1.region004,3823,GCF_000157895,NC_022663.1.region004.gbk,0,0,0,0,0,0,0,0,1,1
NZ_CP025263.1.region008,3824,GCF_002843605,NZ_CP025263.1.region008.gbk,0,0,0,0,0,0,0,0,1,1
CP000781.1.region007,3831,GCA_000017645,CP000781.1.region007.gbk,0,0,0,0,0,0,0,0,1,1
NZ_VCBL01000001.1.region005,3835,GCF_007896435,NZ_VCBL01000001.1.region005.gbk,0,0,0,0,0,1,0,0,0,1
NZ_VCQU01000003.1.region001,3840,GCF_012932915,NZ_VCQU01000003.1.region001.gbk,0,0,1,0,0,0,0,0,1,2
LT160592.1.region002,3846,GCA_900049755,LT160592.1.region002.gbk,0,0,0,0,0,0,0,0,1,1
NZ_FKIF01000010.1.region001,3848,GCF_900078705,NZ_FKIF01000010.1.region001.gbk,0,0,0,1,0,0,0,0,1,2
NZ_BJNW01000011.1.region001,3850,GCF_006539885,NZ_BJNW01000011.1.region001.gbk,0,0,0,0,0,1,0,0,1,2
NZ_CM001514.1.region004,3852,GCF_000263715,NZ_CM001514.1.region004.gbk,1,0,0,0,0,0,0,0,0,1
NC_013947.1.region015,3859,GCF_000024545,NC_013947.1.region015.gbk,0,0,0,0,0,1,0,0,0,1
NZ_LGED01000125.1.region001,3864,GCF_001280085,NZ_LGED01000125.1.region001.gbk,0,0,0,0,0,0,0,0,1,1
NZ_CP028271.1.region004,3868,GCF_009914055,NZ_CP028271.1.region004.gbk,0,0,0,0,0,1,0,0,0,1
NC_014158.1.region010,3871,GCF_000092225,NC_014158.1.region010.gbk,0,0,0,0,0,1,0,0,1,2
NZ_VIRS01000003.1.region001,3873,GCF_006912135,NZ_VIRS01000003.1.region001.gbk,0,0,0,0,0,0,0,0,1,1
NZ_AQRG01000007.1.region002,3878,GCF_002711365,NZ_AQRG01000007.1.region002.gbk,0,0,0,0,0,1,0,0,0,1
NZ_VIWT01000004.1.region001,3880,GCF_007829815,NZ_VIWT01000004.1.region001.gbk,0,0,1,0,0,0,0,0,0,1
NZ_VFPH01000002.1.region001,3881,GCF_006717045,NZ_VFPH01000002.1.region001.gbk,0,0,0,0,0,0,0,0,1,1
JNWL01000050.1.region001,3883,GCA_000716465,JNWL01000050.1.region001.gbk,0,0,0,0,0,0,0,0,1,1
NC_013093.1.region005,3885,GCF_000023245,NC_013093.1.region005.gbk,0,0,0,0,0,1,0,0,0,1
NZ_JAGIOH010000001.1.region030,3886,GCF_017876625,NZ_JAGIOH010000001.1.region030.gbk,0,0,0,0,0,1,0,0,0,1
NZ_VJOY01000001.1.region005,3888,GCF_007109405,NZ_VJOY01000001.1.region005.gbk,0,0,0,1,0,0,0,0,0,1
NZ_CP031320.1.region022,3890,GCF_003355155,NZ_CP031320.1.region022.gbk,0,0,0,0,0,0,0,0,1,1
NZ_VLIY01000002.1.region001,3891,GCF_007489285,NZ_VLIY01000002.1.region001.gbk,0,0,1,0,0,0,0,0,1,2
NZ_VLKC01000002.1.region003,3892,GCF_007830295,NZ_VLKC01000002.1.region003.gbk,0,0,1,0,0,0,0,0,0,1
NZ_VLKG01000004.1.region001,3893,GCF_007830255,NZ_VLKG01000004.1.region001.gbk,0,0,0,0,1,1,0,0,0,2
NZ_VLKU01000010.1.region001,3896,GCF_007830335,NZ_VLKU01000010.1.region001.gbk,0,0,0,0,1,1,0,0,0,2
NZ_VLNY01000009.1.region001,3898,GCF_008297975,NZ_VLNY01000009.1.region001.gbk,0,0,0,0,0,0,0,0,1,1
NZ_VLTK01000008.1.region001,3900,GCF_007558825,NZ_VLTK01000008.1.region001.gbk,0,0,0,0,0,1,0,0,0,1
NZ_VMNW02000033.1.region001,3902,GCF_007713735,NZ_VMNW02000033.1.region001.gbk,0,0,0,0,0,1,0,0,0,1
NZ_VOHM01000006.1.region001,3909,GCF_007859215,NZ_VOHM01000006.1.region001.gbk,0,0,0,0,0,0,0,0,1,1
NZ_CP012830.1.region009,3910,GCF_001307155,NZ_CP012830.1.region009.gbk,0,0,1,0,1,0,0,0,0,2
NZ_VOPL01000009.1.region001,3914,GCF_007993065,NZ_VOPL01000009.1.region001.gbk,0,0,0,0,1,1,0,0,0,2
NZ_BONQ01000155.1.region001,3917,GCF_016862795,NZ_BONQ01000155.1.region001.gbk,0,0,0,0,0,0,0,0,1,1
NZ_VRKW01000002.1.region002,3919,GCF_009746715,NZ_VRKW01000002.1.region002.gbk,0,0,0,0,0,1,0,0,0,1
NZ_VSSO01000001.1.region001,3923,GCF_008312885,NZ_VSSO01000001.1.region001.gbk,0,0,0,0,0,0,0,0,1,1
NZ_VTDQ01000010.1.region001,3924,GCF_015627175,NZ_VTDQ01000010.1.region001.gbk,0,0,0,0,1,1,0,0,0,2
NZ_CP022112.1.region005,3930,GCF_000730165,NZ_CP022112.1.region005.gbk,0,0,0,1,0,0,0,0,1,2
NZ_ACZN01000018.1.region002,3933,GCF_000176135,NZ_ACZN01000018.1.region002.gbk,0,0,0,0,0,0,0,0,1,1
NZ_CP036455.1.region006,3935,GCF_004323735,NZ_CP036455.1.region006.gbk,0,0,0,0,0,1,0,0,1,2
NZ_BAFU01000019.1.region001,3936,GCF_000308495,NZ_BAFU01000019.1.region001.gbk,0,0,0,0,0,0,0,0,1,1
NZ_CP077075.1.region004,3942,GCF_019139835,NZ_CP077075.1.region004.gbk,1,0,0,0,0,0,0,0,1,2
NZ_AP023348.1.region006,3944,GCF_016861355,NZ_AP023348.1.region006.gbk,1,0,0,0,0,0,0,0,0,1
NZ_VXCA01000017.1.region002,3946,GCF_011369485,NZ_VXCA01000017.1.region002.gbk,0,0,0,0,0,0,0,0,0,0
NZ_VXKN01000002.1.region001,3950,GCF_008693185,NZ_VXKN01000002.1.region001.gbk,0,0,0,0,1,1,0,0,0,2
