substring,file_name
GCF_000238315,NZ_CP011924.1.region006.gbk
GCF_000238375,NZ_AHBZ03000023.1.region001.gbk
GCF_000239775,NZ_CAFI01000310.1.region001.gbk
GCF_000239775,NZ_CAFI01000439.1.region001.gbk
GCF_000240225,NZ_AGUD01000046.1.region001.gbk
GCF_000241265,NZ_BAEE01000004.1.region001.gbk
GCF_000241305,NZ_BAEH01000036.1.region001.gbk
GCF_000241305,NZ_BAEH01000120.1.region001.gbk
GCF_000241325,NZ_BAEI01000031.1.region003.gbk
GCF_000241325,NZ_BAEI01000054.1.region002.gbk
GCF_000242715,NZ_AHBF01000077.1.region001.gbk
GCF_000243095,NZ_AHJE01000068.1.region001.gbk
GCF_000243095,NZ_AHJE01000117.1.region001.gbk
GCF_000243395,NZ_CM001484.1.region007.gbk
GCF_000243415,NZ_KI912270.1.region015.gbk
GCF_000244975,NZ_CM001440.1.region006.gbk
GCF_000245335,NZ_JH600279.1.region001.gbk
GCF_000245555,NZ_AHKH01000123.1.region001.gbk
GCF_000246875,NZ_BAEU01000109.1.region001.gbk
GCF_000246875,NZ_BAEU01000110.1.region001.gbk
GCF_000248055,NZ_BAFC01000022.1.region002.gbk
GCF_000248075,NZ_BAFB01000132.1.region001.gbk
GCF_000250675,NC_018681.1.region004.gbk
GCF_000250675,NC_018681.1.region040.gbk
GCF_000252995,NC_015761.1.region001.gbk
GCF_000255295,NC_017030.1.region019.gbk
GCF_000257645,NZ_AJHJ01000010.1.region001.gbk
GCF_000258175,NZ_JH636049.1.region005.gbk
GCF_000259195,NZ_JH650762.1.region001.gbk
GCF_000260965,NC_017856.1.region002.gbk
GCF_000261365,NZ_AJVC01000003.1.region001.gbk
GCF_000262045,NZ_AJVF01000039.1.region001.gbk
GCF_000262305,NC_017910.1.region002.gbk
GCF_000262345,NZ_AJTQ01000186.1.region001.gbk
GCF_000262465,NZ_CM001489.1.region003.gbk
GCF_000263395,NZ_AJXE01000007.1.region001.gbk
GCF_000263715,NZ_CM001514.1.region003.gbk
GCF_000263715,NZ_CM001514.1.region004.gbk
GCF_000263715,NZ_CM001514.1.region006.gbk
GCF_000263855,NZ_AJWX01000025.1.region001.gbk
GCF_000264455,NC_017966.1.region001.gbk
GCF_000270245,NC_015635.1.region003.gbk
GCF_000271485,NZ_AKVN02000001.1.region003.gbk
GCF_000271665,NZ_CP010978.1.region005.gbk
GCF_000272405,NZ_AJZM02000064.1.region001.gbk
GCF_000277125,NC_016946.1.region008.gbk
GCF_000281085,NZ_JH767537.1.region001.gbk
GCF_000281895,NZ_CM001558.1.region003.gbk
GCF_000281895,NZ_CM001558.1.region007.gbk
GCF_000282075,NZ_AKIX01000008.1.region001.gbk
GCF_000282195,NZ_AKJT01000001.1.region001.gbk
GCF_000282215,NZ_AKJS01000019.1.region001.gbk
GCF_000282275,NZ_AKJP02000008.1.region001.gbk
GCF_000282315,NZ_AKJN02000006.1.region003.gbk
GCF_000282375,NZ_AKJK01000021.1.region001.gbk
GCF_000282375,NZ_AKJK01000079.1.region001.gbk
GCF_000282375,NZ_AKJK01000105.1.region001.gbk
GCF_000282415,NZ_AKJI01000090.1.region001.gbk
GCF_000282455,NZ_AKJG01000054.1.region001.gbk
GCF_000282475,NZ_AKJF01000056.1.region001.gbk
GCF_000282495,NZ_AKJE01000039.1.region001.gbk
GCF_000282515,NZ_AKJD01000260.1.region001.gbk
GCF_000282535,NZ_AKJC01000071.1.region001.gbk
GCF_000282535,NZ_AKJC01000094.1.region001.gbk
GCF_000282575,NZ_AKJA01000108.1.region001.gbk
GCF_000282575,NZ_AKJA01000136.1.region001.gbk
GCF_000282595,NZ_AKIZ01000035.1.region001.gbk
GCF_000282635,NZ_AKIW01000092.1.region001.gbk
GCF_000283315,NZ_ALKF01000139.1.region001.gbk
GCF_000283655,NC_016586.1.region001.gbk
GCF_000284035,NC_016887.1.region003.gbk
GCF_000284035,NC_016887.1.region011.gbk
GCF_000284595,NC_017671.1.region001.gbk
GCF_000285555,NZ_HE610996.1.region001.gbk
GCF_000285595,NZ_HE611064.1.region001.gbk
GCF_000292345,NZ_ALOU01000019.1.region002.gbk
GCF_000292525,NZ_AEYF01000045.1.region001.gbk
GCF_000292795,NZ_CM001561.1.region003.gbk
GCF_000292915,NC_018513.1.region003.gbk
GCF_000293805,NZ_AMBZ01000003.1.region002.gbk
GCF_000293885,NZ_CP010945.1.region008.gbk
GCF_000294655,NZ_CAHP01000020.1.region001.gbk
GCF_000295855,NZ_JH814716.1.region001.gbk
GCF_000295955,NZ_ALXE01000053.1.region001.gbk
GCF_000295955,NZ_ALXE01000061.1.region001.gbk
GCF_000296215,NZ_CP013949.1.region007.gbk
GCF_000298175,NZ_BAGZ01000009.1.region001.gbk
GCF_000298195,NZ_BAHC01000097.1.region001.gbk
GCF_000298215,NZ_BAHD01000014.1.region001.gbk
GCF_000299035,NZ_AKCS01000005.1.region003.gbk
GCF_000299335,NZ_CP004387.1.region001.gbk
GCF_000300005,NC_018691.1.region003.gbk
GCF_000300455,NZ_CP007215.2.region004.gbk
GCF_000304315,NC_018485.1.region009.gbk
GCF_000308375,NZ_BAFQ01000035.1.region001.gbk
GCF_000308415,NZ_BAFS01000040.1.region001.gbk
GCF_000308415,NZ_BAFS01000165.1.region001.gbk
GCF_000308435,NZ_BAFR01000032.1.region001.gbk
GCF_000308455,NZ_BAFP01000028.1.region001.gbk
GCF_000308455,NZ_BAFP01000266.1.region001.gbk
GCF_000308475,NZ_BAFT02000083.1.region001.gbk
GCF_000308475,NZ_BAFT02000112.1.region001.gbk
GCF_000308495,NZ_BAFU01000019.1.region001.gbk
GCF_000308515,NZ_BAFV01000013.1.region001.gbk
GCF_000308515,NZ_BAFV01000022.1.region001.gbk
GCF_000308515,NZ_BAFV01000029.1.region001.gbk
GCF_000308515,NZ_BAFV01000037.1.region002.gbk
GCF_000308535,NZ_BAFW01000029.1.region001.gbk
GCF_000308555,NZ_BAFY01000042.1.region001.gbk
GCF_000308575,NZ_BAFZ01000023.1.region001.gbk
GCF_000308635,NZ_BAGD01000028.1.region001.gbk
GCF_000308635,NZ_BAGD01000032.1.region001.gbk
GCF_000308635,NZ_BAGD01000277.1.region001.gbk
GCF_000308635,NZ_BAGD01000281.1.region001.gbk
GCF_000308655,NZ_BAGC01000006.1.region001.gbk
GCF_000308655,NZ_BAGC01000008.1.region001.gbk
GCF_000308675,NZ_BAGE01000018.1.region001.gbk
GCF_000308695,NZ_BAGG01000019.1.region002.gbk
GCF_000308715,NZ_BAGH01000050.1.region001.gbk
GCF_000308755,NZ_BAGF01000016.1.region001.gbk
GCF_000308775,NZ_BAGJ01000029.1.region001.gbk
GCF_000308775,NZ_BAGJ01000161.1.region001.gbk
GCF_000308795,NZ_BAGK01000038.1.region001.gbk
GCF_000308815,NZ_BAFX01000012.1.region001.gbk
GCF_000308815,NZ_BAFX01000020.1.region001.gbk
GCF_000308835,NZ_BAGN01000029.1.region001.gbk
GCF_000308855,NZ_BAGM01000022.1.region001.gbk
GCF_000308875,NZ_BAGL01000013.1.region001.gbk
GCF_000310225,NZ_AMXF01000001.1.region001.gbk
GCF_000310225,NZ_AMXF01000176.1.region001.gbk
GCF_000312385,NZ_HE997626.1.region007.gbk
GCF_000312485,NZ_HE997643.1.region003.gbk
GCF_000313935,NZ_AMSS01000053.1.region001.gbk
GCF_000314895,NZ_CM001773.1.region002.gbk
GCF_000315235,NZ_BALG01000256.1.region001.gbk
GCF_000315565,NZ_JH992901.1.region011.gbk
GCF_000316575,NC_019682.1.region005.gbk
GCF_000316665,NC_019678.1.region015.gbk
GCF_000316985,NZ_ANBW01000331.1.region001.gbk
GCF_000317105,NC_019693.1.region006.gbk
GCF_000317125,NC_019695.1.region011.gbk
GCF_000317125,NC_019695.1.region012.gbk
GCF_000317145,NC_019697.1.region008.gbk
GCF_000317285,NZ_AJLN01000149.1.region001.gbk
GCF_000317305,NC_023036.2.region014.gbk
GCF_000317435,NC_019751.1.region008.gbk
GCF_000317475,NC_019729.1.region005.gbk
GCF_000317495,NC_019753.1.region001.gbk
GCF_000317515,NC_019738.1.region002.gbk
GCF_000317535,NC_019757.1.region007.gbk
GCF_000317555,NC_019745.1.region003.gbk
GCF_000317555,NC_019746.1.region001.gbk
GCF_000317575,NC_019748.1.region011.gbk
GCF_000317595,NZ_AEJC01000509.1.region001.gbk
GCF_000317695,NC_019771.1.region014.gbk
GCF_000319305,NZ_AMWJ02000001.1.region002.gbk
GCF_000321005,NZ_HE578907.1.region002.gbk
GCF_000328705,NC_019673.1.region009.gbk
GCF_000330885,NC_020062.1.region003.gbk
GCF_000331005,NZ_AEJB01000481.1.region001.gbk
GCF_000331305,NZ_KB217478.1.region008.gbk
GCF_000331735,NC_020126.1.region015.gbk
GCF_000332035,NZ_ALVY01000219.1.region001.gbk
GCF_000332055,NZ_ALVZ01000233.1.region001.gbk
GCF_000332075,NZ_ALVU02000001.1.region003.gbk
GCF_000332155,NZ_KB235898.1.region003.gbk
GCF_000332295,NZ_KB235930.1.region006.gbk
GCF_000332295,NZ_KB235930.1.region009.gbk
GCF_000332975,NZ_BANR01000005.1.region002.gbk
GCF_000335475,NZ_ANAH02000020.1.region001.gbk
GCF_000335815,NZ_AMWD01000002.1.region004.gbk
GCF_000336575,NZ_AOPO01000003.1.region001.gbk
GCF_000338875,NZ_AOMO01000046.1.region001.gbk
GCF_000340475,NZ_CM001792.1.region004.gbk
GCF_000340565,NZ_CP007203.1.region006.gbk
GCF_000340985,NZ_ANAZ01000008.1.region002.gbk
GCF_000341065,NZ_ANAX01000358.1.region001.gbk
GCF_000341105,NZ_ANBB01000074.1.region001.gbk
GCF_000341185,NZ_ANBH01000347.1.region001.gbk
GCF_000341225,NZ_ANAC01000023.1.region001.gbk
GCF_000341245,NZ_ANAD01000216.1.region001.gbk
GCF_000341265,NZ_ANAE01000096.1.region001.gbk
GCF_000341795,NZ_AODO01000016.1.region001.gbk
GCF_000341795,NZ_AODO01000018.1.region001.gbk
GCF_000342005,NZ_AOHO01000028.1.region001.gbk
GCF_000342005,NZ_AOHO01000028.1.region002.gbk
GCF_000342005,NZ_AOHO01000078.1.region001.gbk
GCF_000344615,NZ_KB467824.1.region004.gbk
GCF_000344805,NC_020453.1.region010.gbk
GCF_000346755,NZ_ANNV01000066.1.region001.gbk
GCF_000349325,NC_020504.1.region031.gbk
GCF_000349845,NC_020829.1.region003.gbk
GCF_000350485,NZ_AORV01000021.1.region001.gbk
GCF_000353285,NZ_KB731325.1.region001.gbk
GCF_000354175,NC_022349.1.region002.gbk
GCF_000355695,NC_020891.1.region002.gbk
GCF_000364705,NZ_AQOH01000259.1.region001.gbk
GCF_000364705,NZ_AQOH01000161.1.region001.gbk
GCF_000364705,NZ_AQOH01000163.1.region001.gbk
GCF_000364705,NZ_AQOH01000258.1.region001.gbk
GCF_000364845,NZ_KB822696.1.region001.gbk
GCF_000365305,NZ_CM001841.1.region006.gbk
GCF_000367365,NZ_BARF01000051.1.region001.gbk
GCF_000368065,NZ_KB851200.1.region003.gbk
GCF_000368085,NZ_KB849239.1.region003.gbk
GCF_000368265,NZ_KB851213.1.region001.gbk
GCF_000368565,NZ_KB849543.1.region002.gbk
GCF_000368685,NZ_KB849628.1.region003.gbk
GCF_000368865,NZ_KB849727.1.region001.gbk
GCF_000368965,NZ_KB849780.1.region002.gbk
GCF_000372465,NZ_AQUZ01000009.1.region001.gbk
GCF_000372745,NZ_KB889664.1.region002.gbk
GCF_000372745,NZ_KB889671.1.region001.gbk
GCF_000372825,NZ_KB910516.1.region008.gbk
GCF_000372845,NZ_KB889963.1.region004.gbk
GCF_000372865,NZ_KB889965.1.region002.gbk
GCF_000372885,NZ_KB889967.1.region001.gbk
GCF_000373585,NZ_KB891934.1.region001.gbk
GCF_000373625,NZ_KB891993.1.region003.gbk
GCF_000373625,NZ_KB891993.1.region004.gbk
GCF_000373645,NZ_KB892004.1.region002.gbk
GCF_000373645,NZ_KB892046.1.region001.gbk
GCF_000373905,NZ_KB892705.1.region003.gbk
GCF_000373905,NZ_KB892705.1.region004.gbk
GCF_000374145,NZ_KB893653.1.region001.gbk
GCF_000374445,NZ_KB894417.1.region001.gbk
GCF_000374445,NZ_KB894431.1.region001.gbk
GCF_000374805,NZ_KB895348.1.region001.gbk
GCF_000375365,NZ_AQXB01000002.1.region002.gbk
GCF_000375525,NZ_AQXC01000006.1.region001.gbk
GCF_000376565,NZ_BARG01000046.1.region001.gbk
GCF_000377145,NZ_KB897785.1.region001.gbk
GCF_000377145,NZ_KB897787.1.region003.gbk
GCF_000377965,NZ_KB898990.1.region006.gbk
GCF_000377965,NZ_KB898992.1.region003.gbk
GCF_000379065,NZ_KB900614.1.region007.gbk
GCF_000379165,NZ_KB900636.1.region001.gbk
GCF_000379465,NZ_KB905381.1.region002.gbk
GCF_000379465,NZ_KB905465.1.region001.gbk
GCF_000379645,NZ_KB903327.1.region001.gbk
GCF_000379685,NZ_KB903249.1.region007.gbk
GCF_000379825,NZ_KB903814.1.region004.gbk
GCF_000380165,NZ_KB904634.1.region002.gbk
GCF_000380335,NC_021149.1.region004.gbk
GCF_000380335,NC_021149.1.region005.gbk
GCF_000380565,NZ_AQYJ01000029.1.region001.gbk
GCF_000380965,NZ_KB905594.1.region001.gbk
GCF_000381025,NZ_KB905822.1.region001.gbk
GCF_000381025,NZ_KB905831.1.region001.gbk
GCF_000381885,NZ_KB907210.1.region001.gbk
GCF_000381925,NZ_KB907307.1.region008.gbk
GCF_000381925,NZ_KB907309.1.region001.gbk
GCF_000381925,NZ_KB907309.1.region002.gbk
GCF_000381965,NZ_KB908464.1.region001.gbk
GCF_000381985,NZ_KB907349.1.region001.gbk
GCF_000382045,NZ_KB907456.1.region001.gbk
GCF_000382065,NZ_KB907499.1.region001.gbk
GCF_000382405,NZ_KB908256.1.region001.gbk
GCF_000383595,NZ_KB911581.1.region016.gbk
GCF_000383915,NZ_KB912942.1.region008.gbk
GCF_000383935,NZ_KB912943.1.region004.gbk
GCF_000383935,NZ_KB912946.1.region001.gbk
GCF_000383935,NZ_KB912948.1.region002.gbk
GCF_000383935,NZ_KB912952.1.region001.gbk
GCF_000384115,NZ_KB913029.1.region007.gbk
GCF_000384215,NZ_KB913032.1.region005.gbk
GCF_000384215,NZ_KB913032.1.region024.gbk
GCF_000384215,NZ_KB913032.1.region036.gbk
GCF_000384295,NZ_KB913037.1.region003.gbk
GCF_000384315,NZ_ARVW01000001.1.region009.gbk
GCF_000384315,NZ_ARVW01000001.1.region011.gbk
GCF_000384475,NZ_ARWB01000001.1.region004.gbk
GCF_000389965,NC_021191.1.region005.gbk
GCF_000397205,NC_021237.1.region005.gbk
GCF_000397205,NC_021237.1.region008.gbk
GCF_000399665,NZ_KB976986.1.region003.gbk
GCF_000399685,NZ_KB976987.1.region002.gbk
GCF_000402035,NC_021289.1.region001.gbk
GCF_000406105,NZ_CM001974.1.region004.gbk
GCF_000406145,NZ_CM001976.1.region006.gbk
GCF_000406165,NZ_CM001977.1.region006.gbk
GCF_000410515,NC_021500.1.region003.gbk
GCF_000411255,NZ_KE150412.1.region003.gbk
GCF_000411315,NZ_KE150427.1.region003.gbk
GCF_000411975,NZ_ASXG01000156.1.region001.gbk
GCF_000412675,NC_021505.1.region002.gbk
GCF_000412675,NC_021505.1.region003.gbk
GCF_000412695,NC_021499.1.region002.gbk
GCF_000414115,NZ_AOPZ01000049.1.region001.gbk
GCF_000416235,NZ_ATLO01000004.1.region001.gbk
GCF_000416235,NZ_ATLO01000017.1.region001.gbk
GCF_000417905,NZ_ATFJ01000040.1.region001.gbk
GCF_000418325,NC_021658.1.region028.gbk
GCF_000418325,NC_021658.1.region030.gbk
GCF_000418365,NC_021663.1.region005.gbk
GCF_000418555,NZ_ATKM01000009.1.region001.gbk
GCF_000418555,NZ_ATKM01000016.1.region001.gbk
GCF_000420025,NZ_ATUD01000001.1.region003.gbk
GCF_000420245,NZ_ATUO01000039.1.region001.gbk
GCF_000420465,NZ_ATUZ01000002.1.region001.gbk
GCF_000421705,NZ_ATXN01000003.1.region001.gbk
GCF_000422085,NC_021741.1.region004.gbk
GCF_000422085,NC_021741.1.region006.gbk
GCF_000422425,NZ_AULT01000039.1.region001.gbk
GCF_000422445,NZ_KE383839.1.region003.gbk
GCF_000422745,NZ_AUGQ01000001.1.region001.gbk
GCF_000422825,NZ_KE383928.1.region002.gbk
GCF_000423025,NZ_AUHE01000003.1.region002.gbk
GCF_000423185,NZ_KE383987.1.region001.gbk
GCF_000423625,NZ_AUII01000004.1.region001.gbk
GCF_000424765,NZ_KE384240.1.region001.gbk
GCF_000424785,NZ_KE384248.1.region001.gbk
GCF_000424825,NZ_AUKQ01000011.1.region001.gbk
GCF_000424845,NZ_AUKR01000002.1.region001.gbk
GCF_000426065,NZ_AUEQ01000013.1.region001.gbk
GCF_000426325,NZ_AUFD01000032.1.region001.gbk
GCF_000426345,NZ_AUFE01000015.1.region001.gbk
GCF_000427445,NZ_KE386496.1.region006.gbk
GCF_000427825,NZ_ATYT01000009.1.region001.gbk
GCF_000427905,NZ_KE386603.1.region001.gbk
GCF_000428465,NZ_KE386747.1.region002.gbk
GCF_000428585,NZ_AUAF01000068.1.region001.gbk
GCF_000429025,NZ_KE386834.1.region002.gbk
GCF_000429085,NZ_AUBE01000005.1.region001.gbk
GCF_000439375,NZ_ATMI01000035.1.region001.gbk
GCF_000442515,NZ_AQPH01000028.1.region001.gbk
GCF_000444135,NZ_ATDK01000256.1.region001.gbk
GCF_000444135,NZ_ATDK01000330.1.region001.gbk
GCF_000444995,NC_022049.1.region001.gbk
GCF_000445445,NZ_ASXP01000005.1.region002.gbk
GCF_000447295,NZ_KE650771.1.region014.gbk
GCF_000452705,NZ_CP007014.1.region004.gbk
GCF_000454545,NZ_CM002139.1.region002.gbk
GCF_000455125,NZ_AUWR01000008.1.region001.gbk
GCF_000455205,NZ_AUWQ01000002.1.region001.gbk
GCF_000455325,NZ_HG322953.1.region002.gbk
GCF_000463015,NC_022247.1.region007.gbk
GCF_000463155,NZ_AWFZ01000028.1.region003.gbk
GCF_000466385,NZ_KE952871.1.region001.gbk
GCF_000468095,NZ_ASZC01000021.1.region001.gbk
GCF_000472445,NZ_AXAJ01000025.1.region001.gbk
GCF_000472525,NZ_AWZT01000014.1.region001.gbk
GCF_000472545,NZ_AWZV01000029.1.region001.gbk
GCF_000472965,NZ_AXAU01000002.1.region001.gbk
GCF_000473085,NZ_AXBA01000003.1.region001.gbk
GCF_000473265,NZ_KI421511.1.region017.gbk
GCF_000473895,NZ_ASSJ01000034.1.region001.gbk
GCF_000473995,NC_022571.1.region006.gbk
GCF_000474255,NZ_BATO01000024.1.region001.gbk
GCF_000478195,NZ_AUZM01000031.1.region001.gbk
GCF_000478275,NZ_ASJB01000028.1.region001.gbk
GCF_000478275,NZ_ASJB01000028.1.region002.gbk
GCF_000478275,NZ_ASJB01000091.1.region001.gbk
GCF_000482385,NZ_AXVD01000010.1.region001.gbk
GCF_000482385,NZ_KI519393.1.region001.gbk
GCF_000482785,NZ_AXWS01000013.1.region001.gbk
GCF_000482865,NZ_KI519519.1.region001.gbk
GCF_000493015,NZ_KI535657.1.region002.gbk
GCF_000496285,NC_022781.1.region007.gbk
GCF_000496575,NZ_AYKT01000014.1.region001.gbk
GCF_000497205,NZ_AYJW01000009.1.region001.gbk
GCF_000497445,NZ_CM002285.1.region018.gbk
GCF_000499205,NZ_AWUK01000010.1.region001.gbk
GCF_000503215,NZ_AYTD01000009.1.region001.gbk
GCF_000503215,NZ_AYTD01000011.1.region001.gbk
GCF_000506865,NZ_AYSV01000116.1.region001.gbk
GCF_000506985,NZ_KI650980.1.region003.gbk
GCF_000507145,NZ_AYTO01000008.1.region001.gbk
GCF_000507185,NZ_AYTM02000002.1.region010.gbk
GCF_000508165,NZ_AYOZ01000045.1.region001.gbk
GCF_000512695,NZ_AZRW02000031.1.region001.gbk
GCF_000513215,NZ_HG326223.1.region010.gbk
GCF_000514775,NZ_AZWO01000016.1.region001.gbk
GCF_000515115,NZ_AZXF01000018.1.region001.gbk
GCF_000515115,NZ_AZXF01000011.1.region001.gbk
GCF_000515255,NZ_KI911559.1.region004.gbk
GCF_000515275,NZ_KI911560.1.region001.gbk
GCF_000517265,NZ_AYSJ01000015.1.region002.gbk
GCF_000518925,NZ_JAEN01000008.1.region001.gbk
GCF_000518925,NZ_JAEN01000018.1.region001.gbk
GCF_000519085,NZ_KI912577.1.region002.gbk
GCF_000519325,NZ_KI912613.1.region006.gbk
GCF_000520015,NZ_CP007044.2.region005.gbk
GCF_000526215,NZ_JAFQ01000004.1.region004.gbk
GCF_000526215,NZ_JAFQ01000004.1.region006.gbk
GCF_000526315,NZ_JAFV01000001.1.region004.gbk
GCF_000526635,NZ_JAGL01000005.1.region001.gbk
GCF_000526695,NZ_JAGO01000010.1.region001.gbk
GCF_000559025,NZ_JAAN01000030.1.region001.gbk
GCF_000559085,NZ_JALN02000001.1.region009.gbk
GCF_000568255,NZ_KK037166.1.region008.gbk
GCF_000568255,NZ_KK037166.1.region033.gbk
GCF_000576635,NZ_AVFL01000011.1.region002.gbk
GCF_000585375,NZ_KK073874.1.region007.gbk
GCF_000585995,NZ_CP007410.1.region010.gbk
GCF_000600005,NZ_CP007446.1.region003.gbk
GCF_000612545,NZ_JDUZ01000001.1.region008.gbk
GCF_000612585,NZ_JFCA01000003.1.region001.gbk
GCF_000612585,NZ_JFCA01000013.1.region001.gbk
GCF_000612725,NZ_HG964453.1.region001.gbk
GCF_000613185,NZ_CCBB010000001.1.region001.gbk
GCF_000613245,NZ_HG964937.1.region002.gbk
GCF_000620085,NZ_JHVJ01000004.1.region001.gbk
GCF_000620105,NZ_JHVK01000008.1.region001.gbk
GCF_000620105,NZ_JHVK01000011.1.region001.gbk
GCF_000620145,NZ_JHVM01000009.1.region001.gbk
GCF_000620625,NZ_JIAW01000009.1.region001.gbk
GCF_000620785,NZ_JIAI01000001.1.region004.gbk
GCF_000620785,NZ_JIAI01000001.1.region005.gbk
GCF_000621145,NZ_JHZB01000032.1.region001.gbk
GCF_000621205,NZ_KK211230.1.region001.gbk
GCF_000621225,NZ_JHYW01000004.1.region001.gbk
GCF_000621225,NZ_JHYW01000040.1.region001.gbk
GCF_000621225,NZ_KK211239.1.region002.gbk
GCF_000621505,NZ_JHYD01000003.1.region003.gbk
GCF_000621665,NZ_JHXQ01000014.1.region001.gbk
GCF_000622145,NZ_JHWH01000024.1.region001.gbk
GCF_000622225,NZ_KK211412.1.region002.gbk
GCF_000626675,NZ_CP006842.1.region003.gbk
GCF_000632455,NZ_JFYL01000017.1.region001.gbk
GCF_000633255,NZ_AYMJ01000013.1.region001.gbk
GCF_000633355,NZ_AYMQ01000067.1.region001.gbk
GCF_000633355,NZ_AYMQ01000081.1.region001.gbk
GCF_000633395,NZ_AYMU01000001.1.region001.gbk
GCF_000633395,NZ_AYMU01000011.1.region001.gbk
GCF_000635915,NZ_CP015614.1.region001.gbk
GCF_000661955,NZ_CP007597.1.region002.gbk
GCF_000685015,NZ_BAYA01000018.1.region001.gbk
GCF_000685035,NZ_BAYB01000065.1.region001.gbk
GCF_000685095,NZ_BAYE01000014.1.region001.gbk
GCF_000685825,NZ_JMKQ01000003.1.region002.gbk
GCF_000686025,NZ_JMLQ01000010.1.region001.gbk
GCF_000687165,NZ_JMKU01000009.1.region001.gbk
GCF_000688655,NZ_JIBO01000011.1.region001.gbk
GCF_000688695,NZ_JIBQ01000007.1.region002.gbk
GCF_000689255,NZ_HG964446.1.region016.gbk
GCF_000690055,NZ_JJNZ01000010.1.region001.gbk
GCF_000691165,NZ_ASJD01000009.1.region001.gbk
GCF_000691525,NZ_JMDW01000005.1.region001.gbk
GCF_000695625,NZ_JMQI01000073.1.region001.gbk
GCF_000696095,NZ_BAYX01000006.1.region003.gbk
GCF_000696185,NZ_KK853997.1.region002.gbk
GCF_000696575,NZ_JMSQ01000039.1.region001.gbk
GCF_000698575,NZ_JFHD01000003.1.region003.gbk
GCF_000698595,NZ_JFHC01000021.1.region001.gbk
GCF_000702305,NZ_JNLC01000011.1.region001.gbk
GCF_000705555,NZ_JMQN01000048.1.region001.gbk
GCF_000708715,NZ_JENB01000032.1.region001.gbk
GCF_000708885,NZ_JEOE01000006.1.region001.gbk
GCF_000710915,NZ_BAUA01000009.1.region001.gbk
GCF_000710915,NZ_BAUA01000062.1.region001.gbk
GCF_000711805,NZ_JONG01000035.1.region001.gbk
GCF_000711805,NZ_KL543967.1.region001.gbk
GCF_000711885,NZ_JONK01000030.1.region001.gbk
GCF_000711895,NZ_JONO01000026.1.region001.gbk
GCF_000711895,NZ_JONO01000046.1.region001.gbk
GCF_000711895,NZ_JONO01000075.1.region001.gbk
GCF_000715845,NZ_KL571070.1.region001.gbk
GCF_000716435,NZ_JNWO01000005.1.region001.gbk
GCF_000716445,NZ_JNWK01000005.1.region001.gbk
GCF_000716595,NZ_JNXC01000007.1.region001.gbk
GCF_000716605,NZ_JNXE01000017.1.region001.gbk
GCF_000716605,NZ_JNXE01000020.1.region001.gbk
GCF_000716675,NZ_JNXT01000002.1.region002.gbk
GCF_000716685,NZ_JNYC01000040.1.region001.gbk
GCF_000716715,NZ_JNYJ01000041.1.region001.gbk
GCF_000716785,NZ_JNYY01000001.1.region002.gbk
GCF_000716875,NZ_JNWQ01000086.1.region001.gbk
GCF_000717025,NZ_JNXG01000010.1.region001.gbk
GCF_000717025,NZ_JNXG01000011.1.region001.gbk
GCF_000717055,NZ_JNXI01000004.1.region002.gbk
GCF_000717135,NZ_JNXY01000015.1.region003.gbk
GCF_000717175,NZ_JNYD01000001.1.region001.gbk
GCF_000717185,NZ_JNYE01000013.1.region001.gbk
GCF_000717245,NZ_JNYQ01000012.1.region002.gbk
GCF_000717275,NZ_JNYV01000002.1.region001.gbk
GCF_000717275,NZ_JNYV01000002.1.region005.gbk
GCF_000717275,NZ_JNYV01000011.1.region001.gbk
